_id,brand,batteryCharge,status,helmets,extraFeatures,damages,isClean,rides,kms,location.type,location.coordinates
O6MJ9C4P3D,BH,5.82,free,2,"['helmetDetection', 'lamps']",[],True,19,57.058607420380326,Point,"[-3.722797671545012, 40.410264019795534]"
OOW8Q8RYJQ,Vandor,5.52,free,1,['absBrakes'],['scratches'],True,26,83.93471129325133,Point,"[-3.6643370801697217, 40.46973706908822]"
2YNBMZXX04,BH,47.21,reserved,1,[],[],True,21,52.599467132573544,Point,"[-3.6984316697241, 40.43098829133948]"
YTFS06UTSH,Orbea,12.82,free,2,"['absBrakes', 'helmetDetection', 'lamps']",[],True,20,68.56095478678279,Point,"[-3.689854931694468, 40.448409742047474]"
SXZ770TTD5,BH,0.0,out,2,['helmetDetection'],[],True,19,51.3501089048967,Point,"[-3.7209425107544623, 40.4014821697977]"
GAKDZJLA7Y,Vandor,7.91,free,2,"['helmetDetection', 'absBrakes', 'locker', 'lamps']",[],True,17,53.85465074816015,Point,"[-3.6632307178517873, 40.404873603678936]"
764V7SBSAV,BH,0.0,out,1,[],[],True,24,78.15054534911121,Point,"[-3.652442254553312, 40.46796948423025]"
0B6R8RUF78,BH,96.09,out,2,"['locker', 'lamps', 'absBrakes', 'helmetDetection']",[],True,20,64.02447403258444,Point,"[-3.6608114218950836, 40.4771809916757]"
LALIIYRZGD,Orbea,0.0,out,1,[],['brokenLamp'],True,23,70.84999850807392,Point,"[-3.6868500865072367, 40.46127769043021]"
48RCX1GWXY,Orbea,98.33,free,1,['absBrakes'],[],True,15,44.26879764615222,Point,"[-3.7212944368169154, 40.441150157831515]"
XWEEOBRPRQ,BH,56.82,reserved,1,"['absBrakes', 'lamps']",[],True,16,46.232115380338094,Point,"[-3.7002701606743873, 40.45893614080019]"
GN5XAYE5UH,Vandor,49.21,reserved,1,"['locker', 'helmetDetection', 'absBrakes']",[],True,12,44.90788724646017,Point,"[-3.6524182698612067, 40.47273393109272]"
755F9MLQYB,BH,19.55,free,2,['lamps'],[],True,23,58.40715764510141,Point,"[-3.6997140343400114, 40.44967697203383]"
P7WV94CREU,Orbea,63.03,moving,2,[],[],False,14,43.206588382979625,Point,"[-3.6772410823389143, 40.45735637357458]"
7MUJ66X972,Vandor,8.35,free,1,"['absBrakes', 'locker', 'helmetDetection']",[],False,21,67.99840980178426,Point,"[-3.7169886461457344, 40.428143824290885]"
3MHBC2CS1W,Vandor,62.47,reserved,2,['locker'],[],True,24,70.74224165627768,Point,"[-3.7080495557120674, 40.45768252428601]"
YP39H9JHOL,Orbea,60.66,free,1,['absBrakes'],[],True,17,53.374957778110335,Point,"[-3.698218086749116, 40.40145587766817]"
DM9NSY2ZXK,BH,73.74,moving,2,['locker'],"['brokenLamp', 'stolenHelmet']",True,27,84.39869970245985,Point,"[-3.7058493844727494, 40.418819758970486]"
E76GEJFJEC,BH,97.81,out,1,"['absBrakes', 'locker']",['stolenHelmet'],True,23,59.448962094136384,Point,"[-3.676486634331655, 40.455847708083255]"
DH8BKFGY3C,BH,94.45,moving,1,"['helmetDetection', 'lamps', 'locker', 'absBrakes']",[],True,28,81.31330762711599,Point,"[-3.6774338450934443, 40.44988186031814]"
E0HZ19JEC1,Vandor,74.19,free,1,[],['flatTire'],False,6,19.678857742816867,Point,"[-3.66310161988823, 40.46169945355316]"
4H5HEVTDMO,Vandor,32.54,reserved,1,"['lamps', 'absBrakes', 'helmetDetection', 'locker']",[],True,23,73.95836091756068,Point,"[-3.651407050853539, 40.46393016910904]"
FZ2V8CG1RA,BH,36.12,reserved,1,"['helmetDetection', 'lamps', 'locker', 'absBrakes']",[],True,19,56.29705636125705,Point,"[-3.6672667688988643, 40.46465310764845]"
75BFZ897NG,Vandor,15.9,moving,2,"['absBrakes', 'locker']",[],False,24,79.97398723641838,Point,"[-3.667939861648447, 40.431212912809336]"
QI878MICK3,Orbea,84.4,out,1,"['locker', 'lamps']",[],True,24,72.95374799496469,Point,"[-3.6927513263306624, 40.427044401248246]"
5KOMHW3H6L,BH,0.0,out,1,"['helmetDetection', 'absBrakes', 'lamps']",['stolenHelmet'],False,20,65.88050812201521,Point,"[-3.6989568735553218, 40.44744235803841]"
4RT9ZSGVN4,Orbea,21.52,out,1,['lamps'],[],True,15,45.392057112465025,Point,"[-3.703229157093372, 40.40566723874187]"
SYFSJANN0O,Vandor,0.0,out,1,"['absBrakes', 'locker']",[],True,23,74.75527738705065,Point,"[-3.7145713614459823, 40.443459598729795]"
DT4J22KEKM,BH,82.37,moving,2,['helmetDetection'],[],True,16,47.490421729159934,Point,"[-3.720947730180427, 40.429397189698406]"
UEFCXNC453,Orbea,90.39,moving,1,"['locker', 'lamps', 'helmetDetection', 'absBrakes']",['brokenLamp'],True,18,58.94667043618351,Point,"[-3.7166701120332464, 40.473203739214654]"
TY3OJ67NI7,Orbea,84.57,reserved,1,[],"['brokenLamp', 'stolenHelmet']",True,26,81.55946116785364,Point,"[-3.67663324586354, 40.41443084247253]"
CBUKZSZJ03,BH,48.51,reserved,1,"['locker', 'absBrakes', 'helmetDetection']",[],False,24,69.28517714794498,Point,"[-3.6769675018396826, 40.434506072405]"
3NRX9EI6XS,Orbea,30.77,reserved,1,"['lamps', 'helmetDetection', 'locker']",[],True,26,79.51240855819525,Point,"[-3.6551599916887927, 40.475299537275205]"
7TFDKP4YXR,Orbea,41.78,reserved,1,"['absBrakes', 'lamps', 'locker']",['stolenHelmet'],True,17,59.195411407304334,Point,"[-3.6458107105057493, 40.43160386111683]"
RU38Y9JIL5,Vandor,0.0,out,1,"['absBrakes', 'helmetDetection']",['stolenHelmet'],False,20,66.50523459041246,Point,"[-3.657548524833995, 40.45537504613662]"
4YRD0P8EZK,Vandor,84.46,reserved,1,"['helmetDetection', 'absBrakes', 'locker']",[],True,17,53.113136126957265,Point,"[-3.6484472008070217, 40.476474209398695]"
86LTLSN2PO,Orbea,7.72,moving,1,"['locker', 'helmetDetection', 'absBrakes']",[],True,25,74.60702623959055,Point,"[-3.6796591027378915, 40.3996841129399]"
KC85WP45XW,Orbea,70.57,reserved,1,['lamps'],[],True,27,82.57407709042134,Point,"[-3.670986228937375, 40.40476405879484]"
LRWFTH5YOY,BH,87.94,moving,2,"['helmetDetection', 'absBrakes', 'lamps']",[],True,28,82.15483065911911,Point,"[-3.65265148916305, 40.45946941062585]"
K3HA8U7KS0,Orbea,0.62,free,1,['locker'],[],True,14,43.21085557259925,Point,"[-3.6718214450302566, 40.40731390474217]"
RVCQXVCXXH,BH,68.66,reserved,1,[],['stolenHelmet'],True,19,60.57135963973431,Point,"[-3.692191198944921, 40.4338417850905]"
759VPP9VNR,Vandor,7.78,out,1,[],[],False,29,88.35379457264042,Point,"[-3.7150132527340065, 40.46560398532342]"
UAB0YU61RI,BH,55.41,moving,2,['absBrakes'],[],True,16,50.78733389508112,Point,"[-3.6788719783428796, 40.4069495636499]"
V8UMVRTP6I,BH,56.4,moving,1,"['locker', 'lamps', 'absBrakes', 'helmetDetection']",[],True,13,41.69120194119141,Point,"[-3.686029179003787, 40.42792116624453]"
4UHSPRA6EB,Orbea,43.52,free,1,"['locker', 'helmetDetection', 'lamps', 'absBrakes']",[],True,26,68.74378061540372,Point,"[-3.6607638659659307, 40.412628986991265]"
VS6AY2F1MO,Vandor,1.22,moving,1,"['locker', 'lamps', 'helmetDetection']",[],True,27,79.39113596409139,Point,"[-3.695094633366169, 40.447010370998456]"
NUOHNAVUY4,BH,85.11,free,1,"['absBrakes', 'lamps', 'helmetDetection']",['brokenLamp'],True,17,48.34333069770864,Point,"[-3.664898056065091, 40.39906207565887]"
72I0ELUA28,BH,0.0,out,1,"['helmetDetection', 'locker', 'absBrakes']",[],True,20,60.95498764263955,Point,"[-3.724913593686813, 40.418859918848575]"
GQHSHIV5AL,Vandor,7.83,reserved,1,"['helmetDetection', 'lamps']",[],True,15,49.92164265026828,Point,"[-3.692551707825846, 40.44497523886164]"
GEQI2Q4LPM,BH,71.69,moving,1,['absBrakes'],[],True,23,72.87840612133878,Point,"[-3.659452827354777, 40.4588352461345]"
XG1K3GTWS0,Vandor,0.0,out,1,['absBrakes'],[],False,21,67.52040186333649,Point,"[-3.6667083494543933, 40.461677922639936]"
C3FTUE8KCG,Vandor,46.53,reserved,2,"['helmetDetection', 'lamps', 'locker']",[],True,20,56.700178834272684,Point,"[-3.666076395431944, 40.4181534165484]"
3AJ2ZSSF82,Vandor,21.37,reserved,1,"['locker', 'lamps']",[],False,29,82.75747117401198,Point,"[-3.6534041002271143, 40.42166330780113]"
B5K0FY8KOQ,Vandor,52.99,moving,1,"['locker', 'lamps', 'absBrakes']",[],True,25,81.58503666871083,Point,"[-3.650940308220992, 40.45785612741249]"
Z2BFX77JDH,Vandor,99.15,moving,1,[],[],True,15,46.05730256056226,Point,"[-3.706221244036586, 40.41040150514836]"
CXIXFGHV3C,BH,97.59,out,2,[],[],True,16,52.46515865346571,Point,"[-3.6805896449543902, 40.448106356657576]"
0Q6GKJ5T9E,BH,72.18,out,1,"['lamps', 'locker']",[],True,18,46.035100091685095,Point,"[-3.6671898779423953, 40.40937709069207]"
XJ3TD9LECO,BH,76.74,free,2,"['lamps', 'helmetDetection']",[],True,25,71.19720362009795,Point,"[-3.644935228896755, 40.45738835063148]"
KWZMV9GLO4,Vandor,57.49,out,2,[],[],True,22,71.65754202034934,Point,"[-3.7047220043705495, 40.4057014793243]"
TPIKT50W13,BH,52.1,moving,2,"['lamps', 'helmetDetection', 'absBrakes', 'locker']",[],True,19,58.72245355648747,Point,"[-3.6439617876702264, 40.458412254874986]"
ZB2NXQHUSE,Vandor,31.51,free,2,['absBrakes'],[],False,20,62.719881875536736,Point,"[-3.715904956422132, 40.46196108282278]"
KPJGUI1654,BH,62.59,moving,1,['helmetDetection'],[],True,32,96.71363207523319,Point,"[-3.6534408736741764, 40.47049187790691]"
G6GM9VBDB5,Orbea,2.58,reserved,1,[],['stolenHelmet'],True,18,54.68031216950893,Point,"[-3.7255198718022404, 40.464364780971295]"
1I9H0T9TW2,Vandor,30.57,out,1,[],[],True,17,51.728612664266365,Point,"[-3.671873167549571, 40.438282763411955]"
L60Q3Q8H0G,Orbea,98.12,reserved,2,"['lamps', 'locker', 'absBrakes']",[],True,15,41.09405099937668,Point,"[-3.7006749960385443, 40.45258599210793]"
RLRI6IKF4F,Vandor,67.82,reserved,1,"['locker', 'absBrakes', 'helmetDetection']",[],False,21,65.50563244277878,Point,"[-3.6605335547906344, 40.44817651223243]"
AFJCMDLODM,Orbea,41.81,out,1,"['absBrakes', 'helmetDetection', 'lamps', 'locker']",[],True,11,37.71944192854592,Point,"[-3.7002570429308577, 40.44449733369531]"
V7BMYQDIYU,Vandor,73.59,reserved,1,"['helmetDetection', 'absBrakes', 'lamps']",[],True,21,72.01577902161374,Point,"[-3.7123795136577984, 40.43489806372519]"
DDUDTCKACV,Vandor,0.0,out,1,"['absBrakes', 'helmetDetection', 'lamps']",[],True,28,80.64371663901673,Point,"[-3.678606226056593, 40.47420970011583]"
HIFPHKSHDH,Vandor,78.03,moving,1,[],[],False,18,59.489882406051116,Point,"[-3.6785377593423236, 40.45620031139466]"
VS2GP4DWGL,Vandor,81.57,free,1,[],[],True,27,86.39303576753981,Point,"[-3.6882301229152965, 40.45279696766346]"
J7389RKP25,Orbea,44.46,reserved,1,"['locker', 'lamps', 'helmetDetection']",['scratches'],True,15,44.29724398442479,Point,"[-3.6450869145614018, 40.44564397713596]"
MDJ1P2WG61,BH,0.0,out,1,"['helmetDetection', 'absBrakes', 'lamps']",[],True,18,45.85559480072864,Point,"[-3.6674510715843347, 40.438633524017554]"
JMBJTB6ZMS,Orbea,0.0,out,1,"['absBrakes', 'locker']",[],True,25,75.0551260509087,Point,"[-3.6535616526241625, 40.445062832475536]"
ZDR8IEQA9E,Orbea,0.0,out,2,"['lamps', 'locker', 'helmetDetection']",[],True,17,53.88164910681472,Point,"[-3.6665983979266485, 40.45940457206678]"
YWSCJOGHYA,Vandor,14.03,reserved,1,[],[],False,27,78.74308397709262,Point,"[-3.67504207565636, 40.4178002299865]"
0QCWW2YC6M,Vandor,0.0,out,1,"['absBrakes', 'helmetDetection']",[],True,17,47.14788191341876,Point,"[-3.677489754009705, 40.467264960792484]"
DCSRWENMKI,Vandor,29.59,moving,1,"['lamps', 'helmetDetection', 'absBrakes', 'locker']",['scratches'],False,23,69.13306047747035,Point,"[-3.663856053988966, 40.4055734513974]"
P4RF400596,Vandor,86.74,out,1,"['locker', 'helmetDetection']",[],True,12,39.591384950612394,Point,"[-3.6811707337046196, 40.42020828993436]"
NRZ97VZS58,BH,19.32,out,1,"['absBrakes', 'locker', 'helmetDetection', 'lamps']",[],True,26,78.51670384445117,Point,"[-3.7014621659440134, 40.41720931712367]"
ODTSY3MVXK,Vandor,8.86,moving,1,"['helmetDetection', 'absBrakes', 'locker']",[],True,23,74.12644994353822,Point,"[-3.716044849268726, 40.44737737919983]"
X2I9RSR0GR,Vandor,0.0,out,1,"['lamps', 'helmetDetection']",[],True,16,44.992569204977976,Point,"[-3.6471655061030255, 40.42078064201244]"
1LGITWKE1X,Orbea,53.24,moving,1,['helmetDetection'],[],False,21,59.139263211704026,Point,"[-3.694892804462767, 40.406998290581186]"
TF7Z1M696W,Vandor,99.5,out,1,"['absBrakes', 'locker']",[],True,26,72.888414438097,Point,"[-3.7106853011748733, 40.46238354149847]"
LVPDWKX5GO,Vandor,33.46,free,1,['absBrakes'],[],True,24,70.38028859844357,Point,"[-3.6763855696099537, 40.472961797421405]"
5IV4U4H3RJ,BH,0.0,out,2,"['absBrakes', 'locker']",['scratches'],False,22,65.42847983244933,Point,"[-3.723513236172579, 40.42500881095843]"
B0YRSOS8FU,BH,0.73,moving,1,"['absBrakes', 'locker', 'lamps']",[],True,23,67.00667832394102,Point,"[-3.7104311855505796, 40.44424400864347]"
8KV93EE4IL,Orbea,31.8,moving,1,"['helmetDetection', 'locker', 'lamps', 'absBrakes']",[],True,22,64.75187446221231,Point,"[-3.6888616146653366, 40.473196036379605]"
W7AOB2CLXC,Orbea,26.97,out,1,['lamps'],[],True,22,65.93778360969108,Point,"[-3.654241886075143, 40.41708817216066]"
FCQWHVM9GZ,BH,45.19,out,1,"['locker', 'lamps', 'helmetDetection', 'absBrakes']",['scratches'],True,20,52.941781057789804,Point,"[-3.7129895034318903, 40.40868567704888]"
FF5S66OPRR,BH,57.74,free,1,"['absBrakes', 'lamps', 'helmetDetection', 'locker']",[],True,18,51.96415888662912,Point,"[-3.7185247381697986, 40.443063381400265]"
XS1BIG9C6Z,Vandor,0.0,out,1,"['helmetDetection', 'locker']",['flatTire'],True,21,56.43812044522828,Point,"[-3.663783094021683, 40.47654932323486]"
FYTROQ7WP1,Vandor,11.37,reserved,1,"['lamps', 'locker']",[],False,16,52.42803193413074,Point,"[-3.6928748105500886, 40.462641402559406]"
Z82R26NGSI,Orbea,62.7,reserved,2,[],[],True,17,52.040812573699235,Point,"[-3.692696509241159, 40.472866038424236]"
Z91XI0YP0Q,Orbea,0.0,out,1,[],[],False,19,51.095879472518284,Point,"[-3.6557886954275602, 40.42923118926621]"
K9S8A9TYQS,BH,0.3,moving,1,"['absBrakes', 'locker']",[],True,15,44.35755422295873,Point,"[-3.6775112978671203, 40.42792635176569]"
2D98ITNXL1,Vandor,0.49,moving,1,['absBrakes'],[],True,12,39.87139444691756,Point,"[-3.6533428669787376, 40.46649991936941]"
U1Q1I1UZSM,Orbea,98.61,reserved,1,"['helmetDetection', 'locker']",['stolenHelmet'],True,21,63.18490362666231,Point,"[-3.6435108197124464, 40.464681769886774]"
ZJYWB8UEXU,BH,28.89,free,1,[],[],True,22,61.75661562585014,Point,"[-3.7218185904041396, 40.472322099080316]"
C08OKI34FD,BH,94.28,free,1,"['lamps', 'helmetDetection']",[],True,20,60.689292219478766,Point,"[-3.702200266773132, 40.47320027433562]"
HG30PMV5EB,BH,32.5,moving,1,"['lamps', 'locker', 'helmetDetection']",[],False,15,43.27104068517338,Point,"[-3.6567649644815376, 40.401935348097815]"
36XQNWNEQH,BH,41.93,free,1,"['helmetDetection', 'lamps', 'locker']",[],True,14,43.819332087218065,Point,"[-3.6766674146360407, 40.459089809103524]"
ZQJ1Q193SA,Vandor,4.43,out,2,['lamps'],[],True,18,50.65786110612576,Point,"[-3.685531533416825, 40.40004489703953]"
4YI3RR3ZN4,Orbea,86.38,reserved,1,[],[],True,23,68.9271696197799,Point,"[-3.6990157622539, 40.45227583916052]"
GJ47R1BXZV,Orbea,25.85,moving,1,"['locker', 'absBrakes', 'helmetDetection']",[],False,20,64.25754181010355,Point,"[-3.6478479439244302, 40.413455612883155]"
CVMY270JEC,BH,57.26,moving,1,['lamps'],[],False,23,66.51888557474408,Point,"[-3.7138415581671493, 40.452365364300434]"
0BD75ZVURO,BH,56.79,moving,2,['absBrakes'],[],True,20,67.30095966202501,Point,"[-3.67125013432534, 40.46036432898386]"
EKGXBDVOUH,Orbea,7.73,moving,1,"['lamps', 'absBrakes']",[],True,14,45.73299712438907,Point,"[-3.6824780096059535, 40.410153312250564]"
2TWIQZ1X29,Orbea,7.61,moving,1,"['helmetDetection', 'absBrakes']",['brokenLamp'],True,23,63.85057516938421,Point,"[-3.6496876047661044, 40.448698653222515]"
XO39RVX4CX,Vandor,2.48,free,1,['absBrakes'],[],True,25,71.75077729717866,Point,"[-3.714498386879484, 40.42449988358074]"
0Y9GN5LY4Z,Orbea,51.65,moving,2,"['lamps', 'helmetDetection', 'absBrakes', 'locker']",[],True,24,75.50797844009679,Point,"[-3.6967564963508086, 40.46714118403757]"
HGMWDGSEZO,Orbea,25.44,out,1,"['locker', 'absBrakes', 'lamps']",[],False,21,66.0210049831543,Point,"[-3.6697791202756918, 40.44719858777349]"
O55FVTKB5D,Vandor,0.0,out,2,"['helmetDetection', 'locker']",[],True,25,69.21097458921436,Point,"[-3.6961859393914422, 40.40849351501105]"
KSKKCD88DD,BH,80.07,reserved,2,"['locker', 'lamps']","['brokenLamp', 'stolenHelmet']",False,26,68.69020409999555,Point,"[-3.6665311019073843, 40.4220486300407]"
K8T3RSFF2M,Vandor,39.94,reserved,1,"['helmetDetection', 'lamps']",[],True,21,71.0252770904565,Point,"[-3.697782126227778, 40.45216901359046]"
MNY0KSBZQX,Orbea,0.0,out,1,[],[],True,21,67.0199396458956,Point,"[-3.6471162744112102, 40.40402351121094]"
F2OM7LXNEG,Vandor,25.26,out,1,"['helmetDetection', 'absBrakes']",[],False,15,43.74977939790937,Point,"[-3.7000150338477598, 40.400866202399115]"
3DYN8QFRPB,BH,28.88,moving,1,['absBrakes'],[],False,25,65.97021724701037,Point,"[-3.727104753139716, 40.44181475108853]"
1Q0N9VZ4HA,BH,68.46,free,2,"['lamps', 'helmetDetection', 'locker']",[],False,22,63.53187414298512,Point,"[-3.7220016119090915, 40.44956315585804]"
ME0RWAQ1A6,Vandor,90.39,moving,1,[],[],True,24,66.92028933033649,Point,"[-3.690235426032356, 40.40410611360071]"
PNLPWD8IXQ,Vandor,16.48,moving,1,"['helmetDetection', 'absBrakes', 'locker']","['scratches', 'stolenHelmet']",False,19,50.71958491952932,Point,"[-3.6456636737141794, 40.43012814375988]"
4T3390IMLP,Vandor,44.93,free,1,['helmetDetection'],[],True,25,61.297666620282065,Point,"[-3.6445260064797385, 40.45721274694555]"
JGW7CL00LF,Vandor,35.86,moving,1,[],[],True,24,78.93321664109384,Point,"[-3.707571676044864, 40.40646414543294]"
FP6V4H7NQX,Orbea,69.44,reserved,1,['locker'],[],True,21,62.71317001813539,Point,"[-3.6447887135280244, 40.461697689234924]"
YKNZJM2X28,BH,75.21,reserved,1,['absBrakes'],[],True,21,65.51650093559192,Point,"[-3.687377724986855, 40.45899161269531]"
NLYRB1E192,BH,78.9,reserved,1,"['lamps', 'absBrakes', 'helmetDetection']",[],True,26,78.91489811655772,Point,"[-3.68098446040379, 40.446499909264574]"
V3VJYFVFNU,Vandor,63.36,reserved,2,"['lamps', 'locker', 'absBrakes']",[],True,23,70.35785651961761,Point,"[-3.6617780470768198, 40.46308917590449]"
KM81G1X2ZG,Orbea,85.61,out,1,"['absBrakes', 'helmetDetection', 'locker']",[],False,16,50.505063592421735,Point,"[-3.721859665402731, 40.46955575966918]"
MN0IZSMIQN,Vandor,87.08,reserved,1,['helmetDetection'],[],True,13,42.41638480179705,Point,"[-3.656053355404851, 40.403551545973144]"
HM4SD4EDDT,Orbea,64.18,out,1,"['lamps', 'locker', 'helmetDetection', 'absBrakes']",[],True,24,70.39253756049601,Point,"[-3.6459713414583566, 40.423586360233934]"
IFZMRU3W5T,BH,58.26,moving,1,"['lamps', 'helmetDetection']",[],True,7,23.047405465515947,Point,"[-3.6507940253688522, 40.410769081710235]"
Y94J2YJSQW,Vandor,79.19,moving,1,[],[],True,20,56.10122194370572,Point,"[-3.693597671000302, 40.47090894145808]"
RVYJ6VT0N9,Orbea,54.99,out,2,['helmetDetection'],[],True,19,65.40876982287475,Point,"[-3.6918838001528784, 40.459055963739814]"
3P90EDV63D,BH,0.0,out,1,"['locker', 'lamps', 'helmetDetection']",[],False,6,20.08413091640749,Point,"[-3.700303011925501, 40.47328984480045]"
8S0RSGGXRC,Orbea,55.87,reserved,1,"['absBrakes', 'helmetDetection', 'locker']",[],True,21,64.84387372196487,Point,"[-3.6825049838644257, 40.41084402263913]"
A8RWFFMJCK,Vandor,32.96,out,2,"['locker', 'absBrakes']",[],False,17,55.77933132231348,Point,"[-3.703316318283616, 40.43904109519264]"
TMETMX27O8,Orbea,89.89,free,1,['lamps'],[],True,17,47.680446417308374,Point,"[-3.6899877355672572, 40.44712580000138]"
Q9GYY1TIH0,Orbea,0.0,out,1,"['absBrakes', 'lamps', 'helmetDetection']",[],False,20,58.912082747499205,Point,"[-3.6818027944347524, 40.468932022336226]"
WHMD2YMESS,Vandor,55.87,out,1,"['absBrakes', 'helmetDetection', 'lamps']",[],True,19,53.91918816940356,Point,"[-3.715070814879471, 40.447930951458616]"
N7XGROQWSQ,Orbea,61.73,free,1,['locker'],[],True,19,60.11210240709122,Point,"[-3.699129552643088, 40.45862889421374]"
HZI0EI9NZR,Vandor,95.65,free,1,"['lamps', 'locker', 'helmetDetection', 'absBrakes']",[],False,26,78.12891186048434,Point,"[-3.7092736106683573, 40.460246150191594]"
O53XVIM0XQ,BH,96.68,moving,1,[],[],True,23,69.64778980042122,Point,"[-3.654064937024372, 40.40549806646285]"
Z6RUWU57B0,BH,0.0,out,1,[],[],False,18,57.265386032096615,Point,"[-3.6864105527891113, 40.42767823316737]"
WX2YD2GGXJ,BH,31.66,out,2,"['absBrakes', 'lamps', 'helmetDetection', 'locker']",[],True,7,21.031327885606448,Point,"[-3.695837509006001, 40.46128246432138]"
87VAXTLG2Y,Vandor,6.91,moving,1,['helmetDetection'],[],False,19,63.85218326339185,Point,"[-3.674134367537171, 40.40911934282374]"
UR9IKQ0OUR,BH,17.04,free,1,"['locker', 'absBrakes']",[],True,22,74.68503322242061,Point,"[-3.6782106955542613, 40.4607812421792]"
5B81T4K3Z3,BH,15.84,moving,1,"['absBrakes', 'locker', 'lamps', 'helmetDetection']",[],True,28,69.66317505378825,Point,"[-3.719057386455841, 40.39962878090518]"
DAPCE2DR28,Vandor,73.33,out,2,"['helmetDetection', 'locker']",[],False,16,49.899421940209244,Point,"[-3.705329196160984, 40.4263006338172]"
9MDYL3P1PG,Vandor,47.7,moving,1,['locker'],[],True,23,72.15358304797931,Point,"[-3.675378688243386, 40.44310805505177]"
